"","Id","Elevation","Aspect","Slope","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Cover_Type","wild","soil","h_fire","h_water","h_road","v_water"
"397",397,2716,117,15,245,225,105,"5","1","30",789,175,1500,62
"398",398,2611,99,14,243,220,103,"5","1","30",495,30,1200,2
"399",399,3073,123,11,239,231,121,"1","1","29",5654,0,3060,0
"400",400,3060,167,18,232,244,136,"2","1","29",5755,95,3251,16
"401",401,2899,120,8,234,234,132,"2","1","12",4034,162,3944,19
"402",402,2861,107,8,234,231,129,"2","1","23",3406,30,3434,0
"403",403,2853,351,3,214,234,158,"2","1","23",3287,0,3342,0
"404",404,2785,202,8,217,247,165,"2","1","12",1860,134,2429,18
"405",405,2723,127,16,245,228,108,"5","1","30",845,190,1560,69
"406",406,2656,110,23,252,208,72,"5","1","30",636,85,1350,35
"407",407,3064,194,10,218,249,164,"1","1","20",5721,30,3111,4
"408",408,3050,167,16,231,244,140,"2","1","29",5783,67,3229,6
"409",409,3004,141,13,239,236,124,"2","1","29",5934,124,3500,3
"410",410,2952,58,10,228,218,123,"2","1","29",6078,201,3736,16
"411",411,3034,68,12,232,216,114,"1","1","29",5100,362,5550,43
"412",412,2703,130,20,248,225,97,"5","1","30",780,127,1500,49
"413",413,2685,128,23,251,218,81,"5","1","30",722,95,1440,31
"414",414,2661,119,25,253,210,70,"5","1","30",663,67,1380,23
"415",415,3057,101,4,226,234,144,"1","1","20",5740,0,3069,0
"416",416,3050,139,13,240,235,123,"1","1","20",5770,30,3127,-3
"417",417,3060,342,5,209,232,161,"1","1","12",5139,495,5700,69
"418",418,2945,49,14,225,208,114,"1","1","23",4737,0,4671,0
"419",419,2704,123,18,247,224,99,"5","1","30",797,124,1530,40
"420",420,2676,129,24,251,217,79,"5","1","30",713,67,1440,22
"421",421,2621,81,14,238,214,103,"5","1","30",571,0,1290,0
"422",422,3060,45,13,223,211,120,"1","1","29",5768,30,3046,3
"423",423,2975,136,15,243,232,114,"2","1","29",6039,124,3543,7
"424",424,3067,21,4,217,231,151,"1","1","12",5125,518,5739,76
"425",425,2719,128,16,244,229,109,"5","1","30",874,150,1621,45
"426",426,2638,86,15,241,213,98,"5","1","30",618,0,1351,0
"427",427,2700,115,19,249,218,90,"5","1","30",779,67,1533,26
"428",428,2673,108,22,251,208,72,"5","1","30",721,42,1473,9
"429",429,2654,71,11,233,218,115,"5","1","30",664,0,1413,0
"430",430,2664,50,12,225,214,122,"5","1","30",684,0,1445,0
"431",431,3050,80,8,231,225,127,"1","1","29",4978,360,5638,59
"432",432,2858,125,8,233,235,134,"2","1","12",3034,268,3288,7
"433",433,2854,163,9,229,243,146,"2","1","12",2974,285,3246,5
"434",434,3047,56,11,227,218,123,"1","1","29",5994,95,3182,29
"435",435,2873,351,6,210,230,159,"2","1","12",3242,201,3459,11
"436",436,2680,23,12,213,214,136,"5","1","29",730,0,1511,0
"437",437,2676,9,14,204,212,144,"5","1","29",700,30,1481,2
"438",438,2678,9,15,202,209,142,"5","1","29",641,42,1421,7
"439",439,2839,120,9,236,233,128,"2","1","12",2612,190,3055,23
"440",440,2792,86,7,230,229,132,"2","1","12",2282,228,2862,4
"441",441,3103,74,11,233,219,116,"1","1","29",5920,201,2870,49
"442",442,2995,6,14,202,213,146,"2","1","29",4670,201,5167,13
"443",443,2702,90,1,221,236,151,"2","1","20",932,0,1727,0
"444",444,2991,282,8,198,241,182,"1","1","29",4582,268,5024,32
"445",445,3004,31,6,219,228,145,"2","1","29",4624,180,5222,13
"446",446,2919,117,6,231,234,136,"2","1","20",6349,150,3903,0
"447",447,2945,258,14,186,247,199,"2","1","29",5134,376,5535,45
"448",448,3054,270,1,215,239,161,"2","1","12",4830,390,5742,63
"449",449,2978,75,5,227,230,137,"1","1","29",4455,295,4847,50
"450",450,2915,81,8,231,226,128,"2","1","23",4260,0,4345,0
"451",451,2756,30,4,218,231,149,"2","1","12",1770,150,2571,2
"452",452,2717,155,4,224,240,150,"2","1","20",1230,0,2037,0
"453",453,2928,315,1,215,237,160,"2","1","29",4050,150,4194,23
"454",454,2770,95,3,224,235,147,"2","1","12",2011,258,2813,7
"455",455,2656,77,23,242,190,66,"2","1","30",518,283,1320,-23
"456",456,2750,124,5,229,236,140,"2","1","12",1565,150,2370,9
"457",457,2907,45,7,222,225,138,"2","1","29",3783,350,4041,13
"458",458,2781,65,13,232,214,112,"2","1","20",2465,42,3162,6
"459",459,2715,203,5,217,245,164,"2","1","12",1120,124,1920,-1
"460",460,2968,338,11,196,225,167,"1","1","20",6508,216,3426,23
"461",461,2739,130,8,234,236,133,"2","1","12",1366,134,2160,26
"462",462,2922,129,3,225,237,147,"2","1","29",4027,218,4283,18
"463",463,2792,101,6,230,232,135,"2","1","12",2442,108,3180,29
"464",464,3064,90,8,232,228,129,"1","1","29",6357,371,2822,23
"465",465,3041,243,14,192,250,195,"2","1","29",4636,513,5911,50
"466",466,2888,32,8,219,224,141,"2","1","12",3164,470,3700,72
"467",467,3080,180,1,219,239,157,"1","1","29",6347,247,2715,39
"468",468,2613,132,27,251,215,73,"2","1","30",558,170,1260,55
"469",469,2978,135,4,226,238,146,"1","1","29",6576,108,3247,13
"470",470,2952,353,12,200,219,157,"1","1","20",4105,0,4928,0
"471",471,2773,81,14,238,215,106,"2","1","12",2338,108,3019,24
"472",472,3057,90,8,232,228,129,"1","1","29",6452,390,2783,16
"473",473,3064,45,16,223,203,110,"2","1","29",4361,228,5623,60
"474",474,2742,174,9,226,245,152,"2","1","12",1725,268,2455,23
"475",475,2677,167,16,231,244,140,"2","1","12",953,85,1680,9
"476",476,2567,140,18,244,232,110,"2","1","30",492,60,1110,9
"477",477,2739,142,6,229,239,143,"2","1","12",1761,228,2465,20
"478",478,3001,267,14,182,245,201,"2","1","29",4570,641,5749,101
"479",479,3014,5,31,165,164,123,"1","1","29",3973,95,4950,54
"480",480,2584,343,13,192,219,165,"2","1","29",480,150,812,39
"481",481,2902,104,6,230,233,136,"2","1","12",3107,558,3643,89
"482",482,3047,155,9,231,241,142,"1","1","29",6661,424,2760,85
"483",483,2909,212,6,215,246,168,"2","1","30",3586,212,4092,50
"484",484,2910,198,5,218,244,161,"2","1","30",3556,234,4063,51
"485",485,3011,108,10,237,229,122,"1","1","29",6632,212,2912,36
"486",486,2998,68,8,228,225,130,"1","1","29",6557,124,2987,23
"487",487,3011,263,12,189,246,196,"2","1","29",4386,674,5753,111
"488",488,3008,24,12,213,214,135,"1","1","20",3950,309,5353,36
"489",489,3004,18,10,212,219,143,"1","1","29",3899,192,5232,29
"490",490,3031,81,6,228,230,136,"1","1","29",4002,513,5542,27
"491",491,2939,288,5,207,239,171,"2","1","29",4506,379,5448,39
"492",492,2949,277,12,186,242,195,"2","1","29",4471,437,5506,49
"493",493,3028,323,9,196,230,174,"1","1","29",3771,242,5079,53
"494",494,2900,315,1,216,237,159,"2","1","16",4667,90,5152,0
"495",495,2932,96,7,232,229,129,"2","1","29",5585,247,3861,17
"496",496,2909,72,5,226,230,138,"2","1","19",5006,324,4554,5
"497",497,2909,0,3,215,233,156,"2","1","19",4985,350,4582,5
"498",498,2900,180,3,220,241,156,"2","1","8",4880,300,4725,-2
"499",499,2867,143,12,237,237,129,"2","1","12",2963,437,3363,114
"500",500,3047,356,10,204,222,156,"1","1","29",3811,618,5664,75
"501",501,2617,15,14,207,211,139,"2","1","29",1383,30,1652,0
"502",502,2998,340,7,205,230,163,"2","1","29",6224,108,2978,16
"503",503,2962,276,7,201,242,179,"2","1","20",5658,497,3610,47
"504",504,2759,160,12,233,242,139,"2","1","30",2462,120,2782,35
"505",505,2646,9,33,165,156,112,"2","1","29",1518,60,1771,9
"506",506,3027,217,17,201,254,185,"2","1","29",4011,700,5844,127
"507",507,2963,121,13,241,229,116,"2","1","29",3360,175,4557,0
"508",508,2919,117,15,244,225,106,"1","1","29",3311,175,4375,33
"509",509,2690,343,24,163,195,165,"2","1","29",1645,120,1816,34
"510",510,2660,3,9,207,222,152,"2","1","29",1249,297,1307,60
"511",511,2955,235,21,180,253,205,"2","1","29",4074,451,5590,55
"512",512,2953,120,13,241,229,115,"2","1","29",3297,134,4518,3
"513",513,2887,124,17,246,226,102,"1","1","29",3273,95,4252,13
"514",514,3014,338,8,202,228,165,"2","1","29",6169,150,2888,23
"515",515,2995,62,11,230,216,118,"1","1","29",5849,484,3209,17
"516",516,2965,142,6,229,239,143,"1","1","29",3283,0,4778,0
"517",517,2982,47,9,223,220,131,"2","1","20",5641,437,3387,-7
"518",518,2739,311,10,193,233,180,"2","1","29",1742,270,1765,80
"519",519,2983,5,5,213,230,154,"2","1","20",5600,400,3406,-6
"520",520,2916,243,3,213,242,166,"2","1","23",4030,335,5442,16
"521",521,3047,135,3,224,238,149,"1","1","29",3591,932,5900,141
"522",522,2751,270,2,214,239,163,"1","1","23",2912,0,3068,0
"523",523,2690,318,7,202,234,171,"2","1","12",1310,514,967,78
"524",524,2599,89,10,235,224,120,"2","1","20",1233,30,558,-1
"525",525,2919,264,7,202,244,181,"2","1","29",3945,408,5490,19
"526",526,2975,253,12,193,248,193,"2","1","29",3739,616,5780,59
"527",527,2617,83,9,233,224,122,"2","1","12",1290,127,573,16
"528",528,2574,92,7,232,229,129,"2","1","20",1318,0,408,0
"529",529,2939,19,11,212,217,141,"2","1","20",5016,60,3980,7
"530",530,2915,45,10,223,218,129,"1","1","29",3018,60,4397,0
"531",531,2765,41,5,221,229,144,"1","1","23",3107,0,3263,0
"532",532,2784,348,13,194,217,161,"2","1","29",2687,170,2758,37
"533",533,2850,108,22,251,210,76,"1","1","30",2971,42,3976,14
"534",534,2919,236,7,208,246,176,"2","1","23",3853,350,5470,16
"535",535,2995,233,14,196,252,191,"2","1","29",3487,638,5932,89
"536",536,2817,32,15,216,207,124,"2","1","29",2613,390,2561,74
"537",537,2932,18,2,217,234,154,"2","1","23",4597,485,4326,13
"538",538,2826,11,7,213,225,150,"2","1","29",2704,366,2648,73
"539",539,2795,47,10,224,219,129,"2","1","29",2389,451,2260,95
"540",540,2760,62,5,224,230,142,"2","1","12",2079,547,1842,66
"541",541,2700,76,9,231,224,126,"2","1","12",1691,433,1124,-15
"542",542,3001,238,9,204,248,181,"2","1","29",3379,592,5966,92
"543",543,2699,165,3,222,240,154,"2","1","12",1670,390,908,2
"544",544,2730,79,6,228,229,135,"2","1","12",1883,270,1353,14
"545",545,2655,82,8,232,225,126,"2","1","12",1634,384,607,104
"546",546,2644,46,14,224,209,116,"2","1","12",1624,319,518,93
"547",547,2998,252,12,193,248,193,"2","1","29",3271,553,5940,89
"548",548,2854,28,8,217,223,141,"2","1","12",2912,446,2791,99
"549",549,2809,63,8,228,223,128,"2","1","12",2486,458,2251,36
"550",550,2633,94,19,246,208,84,"2","1","12",1651,258,454,82
"551",551,2588,152,10,233,240,138,"2","1","30",1654,182,277,47
"552",552,2811,84,10,234,224,121,"2","1","12",2506,433,2250,38
"553",553,2926,208,15,208,253,176,"2","1","23",3446,300,5633,20
"554",554,2839,71,14,235,213,107,"2","1","12",2616,488,2370,66
"555",555,2689,179,11,225,247,153,"2","1","30",1851,210,932,2
"556",556,3015,66,19,235,199,88,"2","1","29",4847,335,3777,22
"557",557,2995,62,14,231,211,109,"2","1","29",4795,362,3836,5
"558",558,2938,159,7,228,242,146,"2","1","30",2656,285,4891,22
"559",559,2929,130,8,233,236,135,"2","1","22",2590,150,4651,17
"560",560,2851,107,11,238,227,119,"2","1","30",2698,458,2402,78
"561",561,2949,122,14,242,229,113,"2","1","22",2714,379,5131,28
"562",562,2596,33,14,216,209,125,"2","1","29",1321,335,150,66
"563",563,2939,45,8,223,222,134,"2","1","29",4080,306,4602,26
"564",564,2805,44,17,222,200,108,"2","1","12",2436,170,1902,32
"565",565,3074,52,9,225,221,130,"1","1","29",5353,42,3105,4
"566",566,2932,54,16,228,203,104,"2","1","29",2418,283,3578,119
"567",567,2868,29,20,209,192,112,"1","1","23",2468,95,3369,33
"568",568,2864,128,8,234,235,133,"2","1","12",2713,451,2741,63
"569",569,2946,352,14,195,216,158,"2","1","30",2352,170,4298,35
"570",570,3021,25,12,213,213,134,"1","1","29",4662,564,3847,21
"571",571,3018,49,14,225,208,114,"2","1","29",4569,631,3936,22
"572",572,2863,193,6,220,245,161,"2","1","12",2577,390,2869,62
"573",573,2978,156,6,228,241,147,"2","1","30",2688,524,5532,61
"574",574,2945,63,12,230,215,116,"2","1","29",2278,324,3561,110
"575",575,2618,7,18,196,202,140,"2","1","29",1866,170,458,47
"576",576,2968,120,9,236,232,127,"2","1","30",2557,365,5386,51
"577",577,2734,93,5,228,232,138,"2","1","12",2445,277,1645,16
"578",578,2728,83,11,236,220,114,"2","1","12",2416,277,1587,19
"579",579,2762,190,5,220,244,159,"2","1","30",2647,30,1972,-3
"580",580,2922,270,5,207,241,173,"2","1","23",3582,120,4843,9
"581",581,2926,61,11,229,218,121,"2","1","19",2375,90,5123,9
"582",582,2962,346,6,209,231,160,"2","1","30",2514,518,5549,45
"583",583,2624,183,27,215,245,145,"2","1","30",2374,60,1195,22
"584",584,2917,107,5,229,234,139,"2","1","12",2125,210,3413,33
"585",585,2644,345,3,214,235,159,"2","1","12",1426,85,509,-4
"586",586,2645,45,4,221,230,145,"2","1","12",1368,134,467,-3
"587",587,3024,24,16,210,204,127,"1","1","29",4161,297,4116,26
"588",588,2651,40,14,220,208,119,"2","1","12",1783,242,641,4
"589",589,2936,231,7,210,246,174,"2","1","30",2571,285,5773,30
"590",590,2813,127,14,243,230,112,"5","1","29",2313,60,2845,12
"591",591,2617,344,19,178,206,165,"2","1","29",2506,30,1307,6
"592",592,2952,281,5,206,240,173,"2","1","29",2022,212,4824,33
"593",593,2968,286,17,171,237,206,"2","1","29",1992,283,4735,41
"594",594,2992,228,6,211,246,172,"2","1","12",1919,458,4439,79
"595",595,2976,124,9,235,234,129,"2","1","12",1891,277,4173,39
"596",596,2796,131,9,235,235,132,"5","1","29",2323,0,2794,0
"597",597,2955,311,9,196,234,177,"2","1","30",2428,421,5660,49
"598",598,2917,175,13,227,247,149,"1","1","12",1907,30,3707,0
"599",599,2821,72,20,238,198,82,"5","1","29",2247,90,2889,20
"600",600,2794,179,20,224,247,147,"2","1","30",2408,124,2629,29
"601",601,2661,266,4,210,241,169,"2","1","23",1499,67,631,4
"602",602,2793,119,17,247,222,97,"5","1","29",2274,30,2810,-2
"603",603,2976,315,19,165,220,194,"2","1","29",1917,319,4779,58
"604",604,2807,115,21,251,214,81,"5","1","29",2215,85,2876,11
"605",605,3109,87,13,239,218,108,"2","1","29",4669,446,3469,16
"606",606,3109,53,7,224,224,134,"1","1","29",4310,362,3774,42
"607",607,2792,109,19,249,214,85,"5","1","29",2208,67,2856,8
"608",608,2775,121,16,246,225,103,"5","1","29",2244,30,2799,-3
"609",609,3113,14,13,207,213,141,"1","1","29",4380,376,3684,23
"610",610,2919,341,9,202,228,164,"1","1","23",3187,467,4830,3
"611",611,2757,129,12,240,232,120,"5","1","29",2259,0,2751,0
"612",612,2952,41,14,221,208,119,"1","1","23",3375,335,4604,13
"613",613,2764,91,15,242,216,100,"5","1","29",2216,42,2789,7
"614",614,2753,109,19,248,216,88,"5","1","29",2213,60,2771,-3
"615",615,2744,122,19,248,222,94,"5","1","29",2232,30,2742,1
"616",616,2736,138,18,244,231,109,"5","1","29",2252,0,2714,0
"617",617,2954,156,10,232,242,141,"2","1","12",1657,301,4308,79
"618",618,2662,138,23,248,225,93,"2","1","16",2588,30,2173,8
"619",619,2988,69,14,234,211,106,"2","1","20",3596,228,4298,3
"620",620,2965,72,14,235,212,105,"2","1","29",3383,361,4509,6
"621",621,2663,118,21,250,217,84,"2","1","16",2546,30,2214,11
"622",622,2600,64,10,230,219,122,"2","1","12",1195,247,277,33
"623",623,2942,71,16,236,208,99,"1","1","23",3211,499,4656,3
"624",624,2718,90,18,244,209,87,"5","1","29",2207,30,2719,-2
"625",625,2695,168,19,231,244,135,"5","1","30",2291,30,2608,-1
"626",626,2669,31,3,219,233,151,"2","1","12",1559,342,696,17
"627",627,2753,103,20,249,210,80,"5","1","29",2123,108,2813,24
"628",628,2721,101,18,247,213,88,"5","1","29",2185,42,2730,13
"629",629,2686,142,10,235,238,132,"5","1","30",2293,0,2592,0
"630",630,2676,119,5,228,235,141,"5","1","16",2352,0,2483,0
"631",631,2610,135,6,230,237,141,"2","1","12",1256,272,323,13
"632",632,2706,137,18,245,230,106,"5","1","29",2185,60,2714,-1
"633",633,2709,323,24,153,208,191,"2","1","29",2563,127,2125,59
"634",634,2676,66,3,222,233,147,"2","1","12",1745,391,883,24
"635",635,3201,70,8,229,225,129,"1","1","29",5058,331,2908,59
"636",636,2688,120,7,232,235,136,"5","1","16",2227,30,2644,3
"637",637,2685,11,2,217,234,155,"5","1","16",2241,30,2617,4
"638",638,2684,347,6,208,230,160,"5","1","16",2215,0,2630,0
"639",639,2714,329,25,153,202,184,"2","1","29",2479,127,2207,45
"640",640,2766,38,5,220,228,144,"5","1","29",2800,85,1813,-3
"641",641,2695,101,10,237,227,120,"5","1","16",2101,0,2778,0
"642",642,2690,35,6,219,227,144,"5","1","16",2123,0,2751,0
"643",643,2769,7,9,209,222,150,"5","1","29",2780,67,1832,0
"644",644,2795,126,24,252,215,76,"2","1","29",1740,153,3259,23
"645",645,2740,332,27,146,194,181,"2","1","29",2432,175,2239,70
"646",646,3009,238,7,207,246,177,"2","1","30",1631,446,5071,42
"647",647,2964,84,19,243,204,83,"2","1","29",1434,124,4607,32
"648",648,2783,332,30,138,188,181,"2","1","29",2467,255,2180,114
"649",649,2781,56,9,226,222,130,"5","1","29",2630,190,1987,5
"650",650,2775,40,8,221,223,137,"5","1","29",2673,134,1940,0
"651",651,2781,39,3,220,232,149,"5","1","29",2739,60,1871,11
"652",652,2593,7,8,211,225,151,"2","1","29",1279,85,335,-5
"653",653,3149,120,13,242,229,114,"1","1","30",4269,150,3438,33
"654",654,3044,345,5,209,231,160,"1","1","29",3538,342,4119,20
"655",655,2919,76,4,225,232,143,"1","1","23",2754,228,4914,6
"656",656,2786,52,11,226,216,123,"5","1","29",2609,182,2005,10
"657",657,2780,13,8,212,223,148,"5","1","23",2652,124,1959,4
"658",658,2780,350,9,203,224,160,"5","1","23",2674,95,1936,4
"659",659,2872,79,9,232,224,124,"2","1","23",1323,0,4336,0
"660",660,2796,27,2,218,234,153,"5","1","29",2546,240,2071,20
"661",661,2790,54,10,226,218,125,"5","1","23",2588,180,2024,14
"662",662,2769,107,11,238,227,119,"2","1","29",2869,95,1663,12
"663",663,2719,48,7,223,224,136,"2","1","12",2177,361,1290,33
"664",664,2763,357,23,177,192,147,"2","1","29",2032,201,2728,66
"665",665,3011,73,9,231,223,124,"2","1","29",3215,659,4341,7
"666",666,2955,65,13,232,214,112,"1","1","29",2967,481,4590,42
"667",667,3149,135,7,231,237,138,"1","1","29",4310,67,3282,7
"668",668,2808,112,9,235,231,127,"2","1","23",1230,0,4034,0
"669",669,2811,352,13,198,218,158,"2","1","29",2464,228,2145,35
"670",670,3205,60,5,224,229,140,"1","1","39",4817,570,2797,63
"671",671,2892,48,23,222,183,85,"2","1","29",1140,150,4337,51
"672",672,2922,293,14,179,236,197,"2","1","29",2218,283,5205,6
"673",673,2828,352,23,174,194,154,"2","1","29",2086,424,2556,143
"674",674,2598,327,7,204,233,168,"2","1","20",1482,30,582,0
"675",675,2972,348,10,201,223,161,"1","1","23",2880,402,4565,7
"676",676,2834,348,26,163,188,157,"2","1","29",2005,430,2647,139
"677",677,2810,42,14,222,209,120,"2","1","29",2620,300,1666,64
"678",678,2684,141,17,243,233,113,"5","1","30",2047,30,1107,-1
"679",679,2613,39,9,221,219,133,"2","1","20",1626,42,685,4
"680",680,2647,234,2,216,241,162,"2","1","29",1299,323,726,18
"681",681,2667,95,9,234,227,124,"2","1","29",1293,541,691,13
"682",682,2942,305,8,198,236,177,"2","1","29",2110,379,5232,13
"683",683,2971,340,15,187,217,168,"2","1","29",1131,85,4734,18
"684",684,2822,308,5,205,237,171,"2","1","29",2765,234,1758,66
"685",685,2661,60,11,229,216,119,"5","1","29",1996,30,1045,-6
"686",686,2687,338,10,198,226,167,"2","1","29",1350,437,792,34
"687",687,3103,85,8,232,227,128,"1","1","29",3589,524,3805,-5
"688",688,3034,50,22,224,186,86,"2","1","29",3131,531,4252,16
"689",689,2682,28,19,209,194,115,"5","1","29",2060,60,1110,6
"690",690,2876,343,22,171,201,165,"2","1","29",1894,532,2742,181
"691",691,2802,358,6,210,228,156,"2","1","29",2630,433,1718,50
"692",692,2958,39,25,211,176,87,"2","1","29",932,351,4440,134
"693",693,2890,20,16,208,205,131,"2","1","29",1723,430,2954,182
"694",694,2707,5,18,195,203,143,"5","1","23",2190,42,1242,6
"695",695,2706,9,21,192,194,134,"5","1","29",2123,108,1172,14
"696",696,2702,27,22,205,188,111,"5","1","29",2101,120,1149,21
"697",697,2686,29,23,205,184,106,"2","1","29",2036,95,1082,36
"698",698,2727,52,17,226,202,103,"5","1","23",2278,0,1332,0
"699",699,2720,36,17,217,201,114,"5","1","23",2255,30,1308,0
"700",700,2733,44,13,222,210,120,"5","1","23",2297,30,1350,-1
"701",701,2724,349,15,191,213,160,"5","1","29",2252,67,1302,4
"702",702,2619,13,4,215,231,152,"2","1","12",1691,42,819,3
"703",703,3195,83,11,235,221,116,"1","1","23",4401,366,2952,53
"704",704,3139,106,6,231,232,135,"1","1","29",3690,531,3599,13
"705",705,2929,44,16,222,204,112,"2","1","29",1911,591,2698,65
"706",706,2849,293,22,154,229,213,"2","1","29",2646,120,2115,44
"707",707,2733,90,5,227,232,139,"5","1","23",2315,60,1364,-1
"708",708,2803,333,20,170,210,177,"2","1","29",1124,182,3721,56
"709",709,2931,4,12,204,218,150,"2","1","29",1621,579,3018,215
"710",710,2871,82,14,238,215,105,"2","1","29",2271,228,2385,47
"711",711,2737,99,13,241,221,108,"5","1","23",2357,30,1406,-5
"712",712,2730,135,1,220,238,155,"5","1","23",2335,60,1383,-9
"713",713,2653,332,13,190,224,173,"2","1","29",1722,190,900,43
"714",714,2655,21,13,211,212,135,"2","1","29",1652,741,630,45
"715",715,2659,332,13,190,224,173,"2","1","29",1749,201,930,43
"716",716,2665,0,10,206,222,154,"2","1","29",1728,190,930,32
"717",717,2871,92,32,249,174,28,"2","1","29",792,218,4173,97
"718",718,2988,217,7,212,247,171,"2","1","29",1437,446,5467,72
"719",719,2920,316,29,133,202,203,"2","1","29",1265,433,3511,186
"720",720,2718,63,17,233,204,98,"2","1","12",2082,242,1142,78
"721",721,2682,66,8,228,225,131,"2","1","29",1702,547,812,15
"722",722,2662,324,6,205,233,168,"2","1","29",1765,616,543,52
"723",723,3096,49,14,225,208,114,"2","1","29",2984,242,4180,26
"724",724,2975,38,11,220,216,129,"2","1","12",1381,633,3282,245
